"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","250","Create file with empty directory","LMS service","Thu Mar 05 21:36:32 UTC 2026","passed","Thu Mar 05 21:36:33 UTC 2026","Validate entity","Files","",""
"","25","Create exercise","LMS service","Thu Mar 05 21:36:28 UTC 2026","passed","Thu Mar 05 21:36:28 UTC 2026","Create entity","Exercises","",""
"","759","Create file with empty filename","LMS service","Thu Mar 05 21:36:33 UTC 2026","passed","Thu Mar 05 21:36:33 UTC 2026","Validate entity","Files","",""
"","40","Update exercise","LMS service","Thu Mar 05 21:36:31 UTC 2026","passed","Thu Mar 05 21:36:31 UTC 2026","Update entity","Exercises","",""
"","497","Get user me","tests.users","Thu Mar 05 21:36:35 UTC 2026","passed","Thu Mar 05 21:36:36 UTC 2026","TestUsers","test_users","",""
"","585","Delete course","LMS service","Thu Mar 05 21:36:26 UTC 2026","passed","Thu Mar 05 21:36:27 UTC 2026","Delete entity","Courses","",""
"","27","Get exercises","LMS service","Thu Mar 05 21:36:31 UTC 2026","passed","Thu Mar 05 21:36:31 UTC 2026","Get entities","Exercises","",""
"","281","Delete user","tests.users","Thu Mar 05 21:36:36 UTC 2026","passed","Thu Mar 05 21:36:37 UTC 2026","TestUsers","test_users","",""
"","1022","Create user","tests.users","Thu Mar 05 21:36:33 UTC 2026","passed","Thu Mar 05 21:36:34 UTC 2026","TestUsers","test_users","",""
"","284","Update user","tests.users","Thu Mar 05 21:36:36 UTC 2026","passed","Thu Mar 05 21:36:36 UTC 2026","TestUsers","test_users","",""
"","0","Successful refresh token","LMS service","Thu Mar 05 21:36:26 UTC 2026","skipped","Thu Mar 05 21:36:26 UTC 2026","Refresh token","Authentication","",""
"","20","Get file","LMS service","Thu Mar 05 21:36:33 UTC 2026","passed","Thu Mar 05 21:36:33 UTC 2026","Get entity","Files","",""
"","48","Get courses","LMS service","Thu Mar 05 21:36:28 UTC 2026","passed","Thu Mar 05 21:36:28 UTC 2026","Get entities","Courses","",""
"","312","Create course","LMS service","Thu Mar 05 21:36:26 UTC 2026","passed","Thu Mar 05 21:36:27 UTC 2026","Create entity","Courses","",""
"","43","Get exercise","LMS service","Thu Mar 05 21:36:28 UTC 2026","passed","Thu Mar 05 21:36:28 UTC 2026","Get entity","Exercises","",""
"","45","Create file","LMS service","Thu Mar 05 21:36:31 UTC 2026","passed","Thu Mar 05 21:36:31 UTC 2026","Create entity","Files","",""
"","740","Create user","tests.users","Thu Mar 05 21:36:33 UTC 2026","passed","Thu Mar 05 21:36:33 UTC 2026","TestUsers","test_users","",""
"","1052","Login with correct email and password","LMS service","Thu Mar 05 21:36:25 UTC 2026","passed","Thu Mar 05 21:36:26 UTC 2026","Login","Authentication","",""
"","307","Update course","LMS service","Thu Mar 05 21:36:26 UTC 2026","passed","Thu Mar 05 21:36:26 UTC 2026","Update entity","Courses","",""
"","56","Get course","LMS service","Thu Mar 05 21:36:28 UTC 2026","passed","Thu Mar 05 21:36:28 UTC 2026","Get entity","Courses","",""
"","254","Get user","tests.users","Thu Mar 05 21:36:35 UTC 2026","passed","Thu Mar 05 21:36:36 UTC 2026","TestUsers","test_users","",""
"","522","Create file with incorrect file id","LMS service","Thu Mar 05 21:36:32 UTC 2026","passed","Thu Mar 05 21:36:33 UTC 2026","Validate entity","Files","",""
"","1034","Create user","tests.users","Thu Mar 05 21:36:33 UTC 2026","passed","Thu Mar 05 21:36:34 UTC 2026","TestUsers","test_users","",""
"","30","Delete file","LMS service","Thu Mar 05 21:36:34 UTC 2026","passed","Thu Mar 05 21:36:34 UTC 2026","Delete entity","Files","",""
"","34","Delete exercise","LMS service","Thu Mar 05 21:36:31 UTC 2026","passed","Thu Mar 05 21:36:31 UTC 2026","Delete entity","Exercises","",""
